genre,artist_name,track_name,popularity,danceability,energy,tempo,valence,categoria_popularidade
Jazz,Kelsea Ballerini,Unapologetically,54,0.537,0.816,170.876,0.525,Popular
Jazz,Sammy Davis Jr.,Something's Gotta Give,54,0.529,0.363,137.945,0.668,Popular
Jazz,Roy Hargrove,Ruby My Dear,55,0.412,0.195,133.918,0.0778,Popular
Jazz,Devaloop,Lies,57,0.748,0.284,164.024,0.417,Popular
Jazz,Stan Getz,Só Danço Samba,60,0.582,0.281,81.489,0.676,Popular
Jazz,Bill Charlap Trio,Spring Can Really Hang You Up The Most,56,0.386,0.0481,148.305,0.0714,Popular
Jazz,Art Blakey,Moanin',58,0.612,0.493,126.358,0.484,Popular
Jazz,Estugarda,Home,57,0.411,0.182,85.989,0.0663,Popular
Jazz,Roy Ayers Ubiquity,Everybody Loves The Sunshine,58,0.52,0.571,161.051,0.701,Popular
Jazz,Miles Davis,Freddie Freeloader,55,0.638,0.186,128.372,0.498,Popular
Jazz,Emapea,Summerize,57,0.691,0.572,93.007,0.801,Popular
Jazz,John Coltrane,I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,55,0.394,0.23,78.319,0.358,Popular
Jazz,ØDYSSEE,It Will Be Ok,53,0.929,0.756,95.343,0.591,Popular
Jazz,Omaure,The World Is Yours,56,0.718,0.728,175.892,0.859,Popular
Jazz,Ahmad Jamal,Ahmad's Blues,55,0.508,0.15,173.36,0.252,Popular
Jazz,Flughand,karalis,59,0.806,0.401,82.981,0.355,Popular
Jazz,Courtney Pine,How Many More,54,0.403,0.307,119.845,0.371,Popular
Jazz,Jim Hall,Concierto De Aranjuez,52,0.516,0.201,130.938,0.319,Popular
Jazz,Ray Charles,"What'd I Say, Pt. I & II",60,0.54,0.681,88.385,0.794,Popular
Jazz,Ajmw,Joyride,57,0.778,0.154,79.007,0.318,Popular
Jazz,Herring Franky,Bossa Layer,53,0.895,0.281,89.2,0.743,Popular
Jazz,Count Basie,Splanky - Remix; 1994 Remaster,56,0.605,0.423,121.758,0.598,Popular
Jazz,Keem the Cipher,Slight Return.,53,0.686,0.283,177.917,0.686,Popular
Jazz,Ohio Players,Love Rollercoaster,61,0.613,0.82,115.125,0.465,Popular
Jazz,Keem the Cipher,Alpha.,59,0.755,0.235,160.293,0.758,Popular
Jazz,Art Farmer,Fair Weather - Remastered,55,0.615,0.204,96.47,0.496,Popular
Jazz,Art Pepper,Our Song - Remastered,53,0.354,0.286,115.406,0.17,Popular
Jazz,Kenny G,How Could an Angel Break My Heart,61,0.297,0.23,79.272,0.15,Popular
Jazz,AK420,Long Way Home,54,0.841,0.615,171.975,0.664,Popular
Jazz,Mel Tormé,Comin' Home Baby,59,0.632,0.368,143.121,0.773,Popular
Jazz,Peter Erskine,Everything I Love,59,0.372,0.168,96.074,0.195,Popular
Jazz,Emancipator,Pancakes,54,0.437,0.485,80.346,0.369,Popular
Jazz,Bill Evans Trio,Re: Person I Knew,54,0.426,0.24,83.158,0.263,Popular
Jazz,L'Indécis,By The Seaside,57,0.805,0.346,85.065,0.136,Popular
Jazz,Red Garland,Almost Like Being In Love,56,0.571,0.346,93.885,0.694,Popular
Jazz,Nat King Cole,The Happiest Christmas Tree,54,0.499,0.456,205.882,0.94,Popular
Jazz,Bobby Darin,Dream Lover,62,0.526,0.774,131.715,0.715,Popular
Jazz,Lord Finesse,Midas Era,55,0.812,0.583,87.984,0.46,Popular
Jazz,Estugarda,Schoen,53,0.707,0.184,78.028,0.197,Popular
Jazz,Es-K,Show and Prove,52,0.729,0.32,92.0,0.542,Popular
Jazz,Miles Davis,'Round Midnight,56,0.495,0.182,112.89,0.203,Popular
Jazz,Willie Colón,Idilio,63,0.527,0.715,93.979,0.904,Popular
Jazz,Thelonious Monk,Monk's Dream - Take 8,55,0.698,0.278,81.079,0.77,Popular
Jazz,Slim.,Night Bus,56,0.612,0.0937,83.738,0.205,Popular
Jazz,Sarah Vaughan,Tenderly,57,0.209,0.125,69.563,0.0723,Popular
Jazz,Héctor Lavoe,La Murga,62,0.544,0.771,88.539,0.824,Popular
Jazz,El Jazzy Chavo,Astral Projection,56,0.469,0.495,173.981,0.263,Popular
Jazz,Bremer/McCoy,She's Alive,59,0.511,0.0337,59.329,0.25,Popular
Jazz,Chick Corea,Crystal Silence,57,0.203,0.0186,76.591,0.0481,Popular
Jazz,Proleter,April Showers,56,0.801,0.546,94.0,0.902,Popular
Jazz,Bobo Stenson Trio,Canción Y Danza VI,54,0.42,0.109,114.013,0.119,Popular
Jazz,Pink Martini,Sympathique,53,0.571,0.352,129.443,0.775,Popular
Jazz,Axian,Evocation,56,0.516,0.474,76.727,0.447,Popular
Jazz,BluntOne,TheWhut,56,0.851,0.515,86.997,0.684,Popular
Jazz,Tito Nieves,Fabricando Fantasías - Salsa Version,60,0.727,0.857,91.149,0.94,Popular
Jazz,Bugge Wesseltoft,Try,61,0.753,0.2,83.864,0.426,Popular
Jazz,Teddy Wilson,Fools Rush In,55,0.633,0.12,115.51,0.456,Popular
Jazz,BluntOne,Herb Garden,53,0.708,0.197,172.109,0.842,Popular
Jazz,tusken.,mocean,56,0.759,0.225,88.022,0.385,Popular
Jazz,John Coltrane,Giant Steps,53,0.431,0.491,148.243,0.577,Popular
Jazz,Phil Woods,Blue Ballad,55,0.47,0.156,118.176,0.059,Popular
Jazz,Nancy Wilson,The Masquerade Is Over,58,0.341,0.0446,174.365,0.128,Popular
Jazz,Gerry Mulligan,My Funny Valentine,53,0.329,0.0317,75.844,0.267,Popular
Jazz,Oscar Peterson,Blue and Sentimental,54,0.551,0.114,70.141,0.124,Popular
Jazz,Miles Davis,Milestones,55,0.553,0.546,118.215,0.7,Popular
Jazz,Dean Martin,"Baby, It's Cold Outside",56,0.469,0.196,130.036,0.537,Popular
Jazz,Marlena Shaw,California Soul,60,0.508,0.823,94.533,0.638,Popular
Jazz,Benny Goodman,Chicago,55,0.59,0.285,160.571,0.778,Popular
Jazz,GurtyBeats,Long Way Back,57,0.715,0.321,88.006,0.417,Popular
Jazz,Melodiesinfonie,AO Longo Do Rio,58,0.711,0.459,76.974,0.589,Popular
Jazz,Flitz&Suppe,The Daybreak,58,0.513,0.411,84.712,0.545,Popular
Jazz,Axian,Peripheral Vision,54,0.463,0.573,65.71,0.512,Popular
Jazz,Oscar Peterson Trio,Quiet Nights Of Quiet Stars (Corcovado),57,0.6,0.335,89.29,0.424,Popular
Jazz,GlobulDub,First Rays,53,0.714,0.478,90.01,0.352,Popular
Jazz,BluntOne,Sunny Side Up,56,0.61,0.369,80.592,0.329,Popular
Jazz,Sarah Vaughan,Black Coffee,55,0.38,0.155,94.23,0.127,Popular
Jazz,Devaloop,Suffer No Fools,58,0.7,0.262,81.88,0.321,Popular
Jazz,Oscar Peterson Trio,All the Things You Are,59,0.601,0.314,135.712,0.316,Popular
Jazz,Nestor Torres,So In Love,53,0.343,0.307,78.165,0.186,Popular
Jazz,"Harry Connick, Jr.",A Wink and a Smile,56,0.734,0.203,112.166,0.519,Popular
Jazz,Stan Forebee,Apple Juice,57,0.714,0.597,94.065,0.387,Popular
Jazz,Art Blakey & The Jazz Messengers,Moanin',56,0.614,0.233,126.256,0.448,Popular
Jazz,Minnie Riperton,Lovin' You,59,0.392,0.213,100.518,0.312,Popular
Jazz,Gerry Mulligan,Here I'll Stay,57,0.595,0.225,86.704,0.728,Popular
Jazz,Dean Martin,Ain't That A Kick In The Head - Remastered,59,0.68,0.258,132.056,0.781,Popular
Jazz,Tony Bennett,The Way You Look Tonight,58,0.421,0.0533,111.996,0.111,Popular
Jazz,Joshua Redman,The Folks Who Live on the Hill,53,0.428,0.3,122.667,0.235,Popular
Jazz,Roberta Flack,The First Time Ever I Saw Your Face,62,0.311,0.0264,120.653,0.139,Popular
Jazz,Bobby Hutcherson,Stardust,56,0.352,0.0351,56.16,0.21,Popular
Jazz,BluntOne,Misty Sunshine,52,0.725,0.247,163.76,0.197,Popular
Jazz,McCoy Tyner,Search For Peace,53,0.456,0.222,112.725,0.15,Popular
Jazz,Ajmw,Cushty,57,0.756,0.235,83.969,0.28,Popular
Jazz,Nancy Wilson,The Boy From Ipanema,58,0.592,0.446,141.085,0.395,Popular
Jazz,Vince Guaraldi Trio,Christmas Time Is Here - Vocal - Album Version,53,0.344,0.129,77.137,0.0996,Popular
Jazz,oofoe,whereucomefrom.,53,0.872,0.207,77.048,0.961,Popular
Jazz,Jamie Cullum,Love Is In The Picture,63,0.52,0.306,141.491,0.3,Popular
Jazz,Steve Tyrell,Sunday Kind of Love,61,0.579,0.338,113.129,0.436,Popular
Jazz,Barbra Lica,Before I Do,52,0.537,0.266,129.785,0.243,Popular
Jazz,Brick,Dazz - Single Version,57,0.722,0.778,109.076,0.839,Popular
Jazz,oofoe,violet,57,0.438,0.411,141.394,0.622,Popular
Jazz,Hank Mobley,Remember - Remastered,56,0.539,0.403,165.301,0.699,Popular
Jazz,Pink Martini,Hang on Little Tomato,51,0.519,0.2,92.89,0.537,Popular
Jazz,Sonny Clark,Cool Struttin',55,0.58,0.48,108.892,0.48,Popular
Jazz,The Dramatics,Whatcha See Is Whatcha Get,58,0.64,0.742,152.934,0.861,Popular
Jazz,Trio X of Sweden,Vid Frösö kyrka - From Frösöblomster,53,0.535,0.107,102.186,0.16,Popular
Jazz,John Coltrane,My Favorite Things,54,0.277,0.242,175.384,0.285,Popular
Jazz,Tony Bennett,(I Left My Heart) In San Francisco,57,0.313,0.078,128.065,0.125,Popular
Jazz,B-Side,Missing Her,55,0.687,0.307,82.019,0.68,Popular
Jazz,Brad Mehldau Trio,Where Do You Start,53,0.411,0.0416,97.96,0.0782,Popular
Jazz,Dizzy Gillespie,On The Sunny Side Of The Street,51,0.671,0.352,120.235,0.396,Popular
Jazz,Bill Charlap,"I Was So Young, And You Were So Beautiful",53,0.317,0.0302,47.859,0.165,Popular
Jazz,George Benson,Give Me the Night,61,0.85,0.466,109.936,0.86,Popular
Jazz,Enrico Pieranunzi,I Got It Bad,53,0.479,0.146,111.643,0.07,Popular
Jazz,Axian,Sunday Morning,55,0.671,0.235,150.051,0.222,Popular
Jazz,Renee Olstead,A Love That Will Last,58,0.666,0.303,81.923,0.342,Popular
Jazz,Millennium Jazz Music,Smokeloud,55,0.714,0.314,81.993,0.571,Popular
Jazz,Andy Montañez,Casi Te Envidio,59,0.67,0.567,95.926,0.883,Popular
Jazz,Nat King Cole,O Tannenbaum,52,0.252,0.231,89.859,0.196,Popular
Jazz,Madeleine Peyroux,Dance Me To The End Of Love,52,0.49,0.403,138.309,0.433,Popular
Jazz,Stan Getz,Para Machuchar Meu Coracao,56,0.591,0.109,130.597,0.395,Popular
Jazz,Kelsea Ballerini,I Think I Fell in Love Today,52,0.492,0.358,91.642,0.217,Popular
Jazz,Pat Metheny Group,Last Train Home,52,0.407,0.489,80.052,0.305,Popular
Jazz,Triosence,Leave Me Here,53,0.456,0.257,104.311,0.181,Popular
Jazz,Paul Desmond,A Taste of Honey - Live,54,0.492,0.151,124.919,0.214,Popular
Jazz,Seamus Blake,Count Your Blessings,52,0.446,0.242,126.681,0.171,Popular
Jazz,Coleman Hawkins,Rosita,55,0.587,0.259,109.837,0.311,Popular
Jazz,Sara Gazarek,Yours,59,0.485,0.192,116.692,0.181,Popular
Jazz,Joe Lovano,Emperor Jones,52,0.336,0.328,184.007,0.222,Popular
Jazz,Es-K,What It Used To Be,54,0.824,0.158,183.936,0.817,Popular
Jazz,leaf beach,Aqua skies,53,0.562,0.377,72.807,0.12,Popular
Jazz,Marcus Gilmore,Two Sleepy People,53,0.445,0.0978,117.283,0.173,Popular
Jazz,Kevoe West,Spezi,56,0.77,0.29,92.997,0.52,Popular
Jazz,Axian,Arcadian,53,0.576,0.418,81.029,0.132,Popular
Jazz,Dean Martin,Rudolph The Red-Nosed Reindeer,59,0.478,0.201,136.471,0.857,Popular
Jazz,Chet Baker,That Old Feeling,57,0.643,0.175,78.031,0.642,Popular
Jazz,Christian McBride,I Have Dreamed,53,0.331,0.0861,107.436,0.152,Popular
Jazz,Ajmw,Roses,51,0.721,0.0796,80.081,0.494,Popular
Jazz,DRWN.,dark blue,55,0.802,0.109,82.004,0.242,Popular
Jazz,Herbie Hancock,Chameleon,53,0.581,0.672,111.154,0.808,Popular
Jazz,Mujo,Hakone Garden,57,0.781,0.127,87.023,0.632,Popular
Jazz,Terence Blanchard,Jackie Gets Out,54,0.382,0.239,67.643,0.141,Popular
Jazz,Kelsea Ballerini,Lost In Japan - Recorded at Sound Stage Studios Nashville,53,0.622,0.503,94.777,0.58,Popular
Jazz,FloFilz,Gelbstich,55,0.74,0.265,82.04,0.412,Popular
Jazz,Julie London,I'm Glad There Is You,56,0.49,0.0671,125.392,0.166,Popular
Jazz,Emapea,MPC Jazz,57,0.757,0.502,82.033,0.382,Popular
Jazz,Keith Jarrett,Questar,56,0.468,0.391,142.413,0.342,Popular
Jazz,Joe Pass,Cloe,54,0.483,0.186,150.87,0.498,Popular
Jazz,Frankie Ruiz,Desnúdate Mujer,51,0.658,0.744,99.613,0.9,Popular
Jazz,Minthaze,Burberry,56,0.825,0.591,85.052,0.657,Popular
Jazz,Estugarda,Phin,52,0.677,0.211,84.293,0.562,Popular
Jazz,Roberta Flack,Feel Like Makin' Love,63,0.681,0.264,93.809,0.692,Popular
Jazz,Steve Tyrell,I've Got a Crush On You,60,0.568,0.375,79.09,0.231,Popular
Jazz,Anita O'Day,Whisper Not,56,0.602,0.258,127.48,0.474,Popular
Jazz,Kelsea Ballerini,High School,51,0.464,0.544,147.85,0.281,Popular
Jazz,Bill Charlap Trio,"Uptown, Downtown",54,0.592,0.231,62.693,0.377,Popular
Jazz,Kelsea Ballerini,In Between,51,0.657,0.535,94.998,0.394,Popular
Jazz,Dan Cray Trio,Good Morning.Goodbye,53,0.42,0.105,99.873,0.0985,Popular
Jazz,Herring Franky,In Love With You,51,0.764,0.0812,172.271,0.551,Popular
Jazz,B-Side,Grey Mornings,56,0.672,0.449,80.004,0.366,Popular
Jazz,Lou Donaldson,Over The Rainbow,57,0.371,0.0823,106.146,0.0789,Popular
Jazz,tides.,mello,52,0.684,0.371,83.962,0.79,Popular
Jazz,Blossom Dearie,'Deed I Do,55,0.58,0.221,134.471,0.372,Popular
Jazz,Pete Rodriguez,I Like It Like That,58,0.596,0.7,133.45,0.926,Popular
Jazz,Mujo,Fujiyama Lights,55,0.76,0.164,76.638,0.623,Popular
Jazz,Ibrahim Maalouf,Doubts 2,54,0.428,0.212,98.096,0.314,Popular
Jazz,"Medeski, Martin & Wood",Shine It,52,0.623,0.66,110.221,0.562,Popular
Jazz,Axian,Cosmic Thoughts,55,0.745,0.297,91.006,0.687,Popular
Jazz,Steve Kuhn,Wisteria,56,0.382,0.0365,101.094,0.157,Popular
Jazz,Ancient Astronauts,I Came Running,54,0.655,0.779,89.995,0.146,Popular
Jazz,El Gran Combo De Puerto Rico,Un verano en Nueva York,58,0.557,0.65,106.1,0.965,Popular
Jazz,Buena Vista Social Club,Dos Gardenias,62,0.556,0.175,92.067,0.501,Popular
Jazz,Joe Corfield,Grey Kimono,56,0.629,0.354,90.45,0.484,Popular
Jazz,Buena Vista Social Club,El Cuarto De Tula,61,0.523,0.697,104.299,0.874,Popular
Jazz,BluntOne,Pillars of Creation,52,0.807,0.265,160.369,0.617,Popular
Jazz,Kelsea Ballerini,Stilettos,51,0.557,0.703,141.097,0.352,Popular
Jazz,Perry Como,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",53,0.148,0.134,87.314,0.107,Popular
Jazz,Steve Tyrell,"Give Me the Simple Life - From Father of the Bride, Pt. II",57,0.538,0.291,92.405,0.285,Popular
Jazz,Jan Lundgren Trio,Almas Vaggvisa,51,0.388,0.0354,143.514,0.198,Popular
Jazz,Snarky Puppy,Lingus,53,0.457,0.776,129.896,0.476,Popular
Jazz,"Earth, Wind & Fire",Love's Holiday,53,0.598,0.58,74.855,0.735,Popular
Jazz,"Grover Washington, Jr.",Just The Two Of Us,55,0.787,0.326,95.892,0.608,Popular
Jazz,El Gran Combo De Puerto Rico,Me Liberé,57,0.754,0.875,97.522,0.967,Popular
Jazz,El Jazzy Chavo,Lunar Sea,55,0.682,0.858,89.019,0.322,Popular
Jazz,Willie Colón,El Gran Varon,62,0.645,0.665,94.115,0.369,Popular
Jazz,Helge Lien Trio,Popkoral,53,0.367,0.116,134.488,0.188,Popular
Jazz,digitalluc,Swoomyo,55,0.643,0.414,83.999,0.538,Popular
Jazz,Mulatu Astatke,Tezeta (Nostalgia),54,0.546,0.355,81.054,0.5,Popular
Jazz,Yusef Lateef,Love Theme From Spartacus - Remastered,52,0.522,0.379,133.698,0.454,Popular
Jazz,Tony Bennett,'S Wonderful,59,0.546,0.244,77.248,0.412,Popular
Jazz,B0nds,Weed,56,0.686,0.308,84.05,0.399,Popular
Jazz,Herring Franky,Feel the Blast,55,0.676,0.358,170.042,0.314,Popular
Jazz,goosetaf,Overthinking,56,0.637,0.353,76.16,0.679,Popular
Jazz,Miles Davis,All Blues,52,0.508,0.149,139.444,0.365,Popular
Jazz,Tony Bennett,O Christmas Tree,53,0.445,0.0982,232.69,0.085,Popular
Jazz,Dean Martin,You're Nobody 'Til Somebody Loves You - Remastered/1997,55,0.503,0.182,63.684,0.652,Popular
Jazz,Chet Baker,Let's Get Lost,54,0.507,0.239,77.873,0.514,Popular
Jazz,Thad Jones,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,54,0.509,0.224,112.355,0.17,Popular
Jazz,Kelsea Ballerini,Graveyard,51,0.542,0.748,87.982,0.409,Popular
Jazz,Isaac Hayes,Theme From Shaft - Album - Remastered,53,0.497,0.715,120.791,0.826,Popular
Jazz,Tom Browne,Funkin' for Jamaica,56,0.854,0.776,111.212,0.656,Popular
Jazz,"Earth, Wind & Fire",Sing a Song,55,0.774,0.698,122.325,0.969,Popular
Jazz,Mary Lou Williams,It Ain't Necessarily So,55,0.478,0.238,126.188,0.178,Popular
Jazz,Art Tatum,Tea for Two,53,0.358,0.452,166.973,0.525,Popular
Jazz,Sonny Rollins,God Bless the Child - Remastered,53,0.493,0.0421,102.074,0.172,Popular
Jazz,Mujo,Ice-Lolly,56,0.82,0.116,80.283,0.606,Popular
Jazz,Funkadelic,Maggot Brain,56,0.3,0.353,134.912,0.19,Popular
Jazz,Melodiesinfonie,Morning Glory,54,0.722,0.175,84.995,0.213,Popular
Jazz,Bob Berg,All The Way,52,0.337,0.159,78.808,0.204,Popular
Jazz,Emapea,15th of April,56,0.715,0.638,82.995,0.726,Popular
Jazz,Herbie Hancock,Maiden Voyage - Remastered 1999/Rudy Van Gelder Edition,52,0.468,0.459,124.346,0.179,Popular
Jazz,Julian Dash,Blue and Sentimental,51,0.484,0.0291,98.434,0.379,Popular
Jazz,B-Side,Choices,53,0.645,0.105,80.007,0.338,Popular
Jazz,Dexter Gordon,The Shadow Of Your Smile,57,0.464,0.0358,77.57,0.187,Popular
Jazz,Frankie Ruiz,Tu Con El,58,0.827,0.791,95.331,0.947,Popular
Jazz,KLIM,Night Island,54,0.69,0.28,81.988,0.631,Popular
Jazz,Axian,Chronos,51,0.649,0.307,78.987,0.198,Popular
Jazz,Julie London,Show Me The Way To Go Home,56,0.369,0.152,86.626,0.17,Popular
Jazz,Stan Getz,Saudade Vem Correndo,52,0.634,0.288,90.633,0.671,Popular
Jazz,Oskar Hahn,Atmosphere I,54,0.711,0.296,91.991,0.14,Popular
Jazz,Parov Stelar,All Night,61,0.793,0.578,125.021,0.803,Popular
Jazz,Dinah Washington,What A Diff'rence A Day Made - Single Version/Original Title,59,0.377,0.125,104.206,0.222,Popular
Jazz,Sweeps,stay the same,54,0.585,0.229,106.833,0.277,Popular
Jazz,Snarky Puppy,Bad Kids To The Back,53,0.779,0.707,108.015,0.836,Popular
Jazz,Stephane Wrembel,Bistro Fada,53,0.761,0.371,98.989,0.864,Popular
Jazz,goosetaf,contraband,52,0.911,0.625,138.144,0.711,Popular
Jazz,Emancipator,Soon It Will Be Cold Enough to Build Fires,51,0.699,0.458,94.418,0.461,Popular
Jazz,Keith Jarrett,One For Majid - Live,55,0.546,0.322,96.07,0.488,Popular
Jazz,Buena Vista Social Club,Candela,60,0.514,0.579,100.89,0.834,Popular
Jazz,Eberhard Weber,The Colours Of Chloë,54,0.282,0.248,133.315,0.106,Popular
Jazz,Harry James,All Or Nothing At All,55,0.35,0.114,113.382,0.265,Popular
Jazz,Red Garland,Please Send Me Someone To Love,51,0.469,0.137,66.452,0.14,Popular
Jazz,Donny Hathaway,A Song For You,60,0.315,0.22,88.045,0.0723,Popular
Jazz,Animals As Leaders,Physical Education,53,0.57,0.945,114.987,0.53,Popular
Jazz,Saint Privat,Poisson rouge,53,0.921,0.266,123.043,0.761,Popular
Jazz,Dean Martin,Sway (Quien Sera),53,0.591,0.246,120.132,0.56,Popular
Jazz,Nujabes,Luv (sic.) pt 3 Instrumentals,53,0.86,0.508,94.992,0.936,Popular
Jazz,Kenny Burrell,Chitlins Con Carne,53,0.803,0.335,132.682,0.786,Popular
Jazz,Magnus Lindgren,Theme for Laura,57,0.533,0.215,126.765,0.172,Popular
Jazz,Henace,E000001,54,0.599,0.4,81.325,0.412,Popular
Jazz,goosetaf,Washing Away,51,0.84,0.453,87.043,0.648,Popular
Jazz,Snarky Puppy,Shofukan,52,0.426,0.754,167.42,0.228,Popular
Jazz,CoryaYo,Ashby,56,0.707,0.442,170.004,0.609,Popular
Jazz,Steve Tyrell,This Guy's In Love With You,59,0.584,0.29,91.405,0.257,Popular
Jazz,goosetaf,Leviosa,54,0.657,0.389,146.068,0.32,Popular
Jazz,Andy Williams,Sleigh Ride,55,0.571,0.634,109.575,0.805,Popular
Jazz,Bugseed,World Famous,55,0.633,0.798,173.938,0.268,Popular
Jazz,Heatwave,Boogie Nights,57,0.62,0.54,118.823,0.759,Popular
Jazz,Emancipator,Ocelot,51,0.589,0.478,93.013,0.314,Popular
Jazz,Deodato,San Juan Sunset,52,0.597,0.263,94.44,0.262,Popular
Jazz,Héctor Lavoe,El Dia De Suerte,57,0.65,0.847,99.454,0.953,Popular
Jazz,Scott Hamilton,Min Soldat (My Soldier),51,0.462,0.19,69.725,0.354,Popular
Jazz,Chet Baker,Alone Together,51,0.441,0.0319,110.471,0.113,Popular
Jazz,Madeleine Peyroux,(Getting Some) Fun out of Life,59,0.727,0.413,110.545,0.314,Popular
Jazz,The Modern Jazz Quartet,Dilemma - 2010 Remaster,52,0.553,0.176,93.477,0.279,Popular
Jazz,Flitz&Suppe,nothing to do,55,0.66,0.355,80.013,0.704,Popular
Jazz,Herr König,Sonnenbrille - Interlude Instrumental,54,0.784,0.304,89.083,0.406,Popular
Jazz,Lalo Rodriguez,Ven devorame otra vez (Salsa),61,0.719,0.744,84.591,0.967,Popular
Jazz,The Staple Singers,The Weight,63,0.63,0.397,75.962,0.508,Popular
Jazz,Tommy Dorsey,I'll Never Smile Again,52,0.307,0.144,85.827,0.0645,Popular
Jazz,Quincy Jones,The Secret Garden (Sweet Seduction Suite),53,0.596,0.335,128.018,0.357,Popular
Jazz,Parov Stelar,Gringo,55,0.869,0.745,124.009,0.842,Popular
Jazz,Chet Baker,But Not For Me - Vocal Version,53,0.626,0.152,82.174,0.545,Popular
Jazz,Anthony Wonsey Trio,The Peacocks,51,0.386,0.148,94.88,0.128,Popular
Jazz,Mono:Massive,Do Some Real,51,0.722,0.585,88.002,0.365,Popular
Jazz,Emancipator,All in Here,51,0.558,0.687,90.99,0.233,Popular
Jazz,Tony Bennett,Anything Goes,58,0.504,0.6,154.623,0.763,Popular
Jazz,Parov Stelar,Catgroove,57,0.821,0.9,127.981,0.578,Popular
Jazz,Deeb,Jazzclub Atmosphere,53,0.624,0.415,84.007,0.321,Popular
Jazz,Melodiesinfonie,Clearwater,55,0.457,0.245,86.973,0.391,Popular
Jazz,Stéphane Kerecki Quartet,All I Need,55,0.534,0.32,83.022,0.157,Popular
Jazz,Otesla,Space Invasionxfam,53,0.691,0.377,185.947,0.251,Popular
Jazz,Julie London,Bidin' My Time,56,0.392,0.151,58.802,0.162,Popular
Jazz,"Harry Connick, Jr.",I Could Write a Book,52,0.453,0.228,127.497,0.471,Popular
Jazz,Nicholas Payton,The Last Goodbye,52,0.383,0.173,77.945,0.0709,Popular
Jazz,digitalluc,Ghettos Worldwide,54,0.607,0.672,87.999,0.248,Popular
Jazz,The Main Ingredient,Everybody Plays the Fool,55,0.485,0.641,168.645,0.855,Popular
Jazz,The Dramatics,In The Rain,53,0.304,0.526,72.886,0.554,Popular
Jazz,Keith Jarrett,Where Can I Go Without You,55,0.44,0.0455,109.966,0.144,Popular
Jazz,Héctor Lavoe,Periodico De Ayer,57,0.459,0.583,98.405,0.583,Popular
Jazz,Joe Lovano,Stella By Starlight,53,0.581,0.163,88.101,0.448,Popular
Jazz,Jakob Bro,Strands,55,0.324,0.029,136.379,0.0388,Popular
Jazz,Jimmy Durante,As Time Goes By,55,0.406,0.226,80.489,0.247,Popular
Jazz,Moose Dawa,Nomatter,52,0.788,0.409,92.89,0.281,Popular
Jazz,Shai Maestro,The Dream Thief,55,0.271,0.222,100.012,0.115,Popular
Jazz,Herbie Mann,Comin' Home Baby,53,0.651,0.143,78.792,0.601,Popular
Jazz,Tower Of Power,What Is Hip?,51,0.666,0.733,101.858,0.597,Popular
Jazz,Kenny Dorham,Alone Together,53,0.336,0.0619,60.705,0.197,Popular
Jazz,Marcus Roberts,The Man I Love,51,0.52,0.0748,107.327,0.122,Popular
Jazz,Erik Söderlind,Grandmother's Dream,56,0.478,0.147,103.978,0.151,Popular
Jazz,FloFilz,Smooth Wit' Any Groove,54,0.464,0.536,78.36,0.839,Popular
Jazz,"Earth, Wind & Fire",Can't Hide Love,53,0.53,0.398,77.944,0.456,Popular
Jazz,Henry Mancini,Moon River(Vocal Audrey Hepburn),56,0.39,0.0235,133.403,0.155,Popular
Jazz,Marcin Wasilewski Trio,Diamonds And Pearls,54,0.295,0.103,78.404,0.112,Popular
Jazz,Lester Young,There Will Never Be Another You,52,0.576,0.0378,82.301,0.316,Popular
Jazz,Tony Bennett,One for My Baby (And One More for the Road),55,0.573,0.324,100.416,0.434,Popular
Jazz,Nujabes,Luv (sic),51,0.906,0.677,93.017,0.869,Popular
Jazz,"Earth, Wind & Fire",In the Stone,57,0.656,0.662,114.612,0.717,Popular
Jazz,Buena Vista Social Club,De Camino a La Vereda,59,0.663,0.445,85.009,0.963,Popular
Jazz,Charles Mingus,Better Git It in Your Soul,51,0.457,0.548,88.8,0.76,Popular
Jazz,B-Side,floating high,55,0.618,0.165,162.405,0.275,Popular
Jazz,Natalie Cole,Unforgettable,57,0.269,0.296,78.529,0.134,Popular
Jazz,Johnny Hartman,I See Your Face Before Me,52,0.395,0.0353,106.883,0.137,Popular
